vegetable_price_id;discount;valid_until
34506;0.02;2023-08-06T09:55:58+00:00
34508;0.01;2023-06-01T15:40:31+00:00
34509;0.26;2023-06-28T05:56:02+00:00
34510;0.57;2023-11-18T19:56:22+00:00
34515;0.33;2023-09-13T03:52:54+00:00
34518;0.03;2023-06-12T11:26:15+00:00
34521;0.98;2023-06-07T19:02:45+00:00
34528;0.19;2023-09-18T00:07:59+00:00
34529;0.79;2023-06-25T06:08:20+00:00
34539;0.38;2023-11-06T17:46:17+00:00
34541;0.48;2023-08-21T19:50:45+00:00
34543;0.43;2023-06-14T15:46:05+00:00
34548;0.09;2023-07-11T05:14:42+00:00
34550;0.08;2023-05-03T01:58:36+00:00
34557;0.25;2023-10-28T05:41:46+00:00
34560;0.17;2023-10-15T20:49:26+00:00
34561;0.42;2023-05-27T08:51:24+00:00
34563;0.1;2023-11-04T09:54:48+00:00
34564;0.22;2023-10-11T18:29:54+00:00
34566;0.92;2023-06-08T11:48:34+00:00
34567;0.13;2023-11-13T04:29:33+00:00
34580;0.03;2023-07-05T00:00:13+00:00
34583;0.56;2023-06-20T16:01:14+00:00
34584;1.04;2023-09-28T00:38:06+00:00
34587;0.21;2023-08-28T05:28:09+00:00
34588;0.18;2023-08-26T15:32:37+00:00
34591;0.26;2023-07-02T21:59:56+00:00
34600;0.34;2023-08-09T11:12:31+00:00
34603;0.07;2023-09-18T09:52:18+00:00
34613;0.31;2023-09-27T12:30:15+00:00
34619;0.7;2023-05-31T08:01:35+00:00
34620;0.81;2023-11-23T02:22:41+00:00
34624;0.37;2023-05-20T10:29:46+00:00
34636;0.46;2023-11-18T12:52:34+00:00
34637;0.83;2023-08-01T16:34:57+00:00
34643;0.7;2023-11-27T20:26:55+00:00
34645;0.32;2023-07-16T02:39:26+00:00
34647;0.47;2023-06-23T03:21:02+00:00
34650;0.26;2023-05-22T11:55:36+00:00
34656;0.01;2023-05-10T07:31:50+00:00
34659;0.7;2023-10-20T11:02:24+00:00
34684;0.49;2023-07-17T17:51:20+00:00
34688;0.01;2023-06-25T16:32:44+00:00
34691;0.82;2023-05-30T07:17:44+00:00
34694;0.27;2023-06-25T23:31:02+00:00
34708;1.1;2023-05-24T14:04:53+00:00
34713;0.11;2023-10-01T05:45:33+00:00
34717;0.28;2023-07-24T11:06:45+00:00
34720;1.18;2023-05-15T16:14:34+00:00
34721;0.08;2023-07-14T15:27:29+00:00
34726;0.26;2023-05-22T05:11:41+00:00
34730;0.31;2023-06-04T19:53:27+00:00
34738;0.51;2023-06-30T06:30:44+00:00
34740;0.1;2023-05-08T22:40:11+00:00
34744;0.01;2023-05-05T06:36:57+00:00
34747;0.84;2023-08-17T00:02:18+00:00
34751;1.2;2023-05-01T15:56:03+00:00
34753;0.05;2023-08-03T17:27:18+00:00
34755;0.19;2023-10-27T12:35:00+00:00
34763;0.12;2023-07-23T23:43:15+00:00
34767;0.22;2023-07-07T08:32:43+00:00
34772;0.52;2023-07-06T03:51:52+00:00
34774;0.09;2023-07-23T09:55:15+00:00
34781;0.48;2023-08-22T08:38:08+00:00
34783;0.16;2023-05-31T02:11:40+00:00
34785;0.26;2023-09-14T23:08:58+00:00
34796;0.22;2023-09-08T17:55:04+00:00
34801;0.04;2023-07-29T13:24:45+00:00
34807;0.16;2023-06-07T19:35:22+00:00
34808;0.32;2023-05-28T02:29:37+00:00
34812;0.61;2023-05-03T17:18:33+00:00
34817;0.58;2023-06-12T03:00:34+00:00
34826;0.38;2023-08-28T02:49:57+00:00
34828;0.03;2023-10-01T07:38:18+00:00
34832;0.82;2023-10-21T21:51:47+00:00
34836;0.87;2023-10-05T23:07:19+00:00
34840;0.06;2023-08-13T18:56:28+00:00
34850;0.68;2023-10-02T06:05:56+00:00
34852;0.28;2023-05-13T06:43:59+00:00
34856;0.25;2023-08-24T02:01:50+00:00
34857;0.06;2023-05-01T01:04:32+00:00
34859;0.21;2023-05-21T19:43:58+00:00
34864;0.24;2023-10-31T09:33:36+00:00
34873;0.44;2023-11-08T02:31:49+00:00
34892;0.1;2023-11-05T23:28:40+00:00
34893;0.68;2023-08-07T13:08:20+00:00
34902;0.68;2023-06-21T21:23:54+00:00
34906;0.43;2023-08-02T10:59:52+00:00
34908;0.31;2023-10-13T19:38:34+00:00
34909;0.05;2023-09-14T02:59:37+00:00
34914;0.85;2023-05-22T08:59:31+00:00
34916;0.06;2023-09-08T16:44:06+00:00
34921;0.85;2023-05-13T01:16:45+00:00
34922;0.61;2023-06-02T04:57:27+00:00
34928;0.27;2023-09-12T06:06:36+00:00
34932;0.25;2023-07-24T17:57:14+00:00
34936;0.83;2023-06-04T00:41:55+00:00
34937;0.13;2023-08-21T21:45:50+00:00
34941;0.19;2023-09-08T17:52:09+00:00
34943;0.5;2023-06-11T05:35:26+00:00
34944;0.9;2023-11-03T23:38:56+00:00
34945;0.66;2023-05-24T17:39:21+00:00
34948;0.63;2023-10-14T10:06:33+00:00
34949;0.62;2023-11-06T12:29:40+00:00
34950;0.37;2023-06-16T15:56:49+00:00
34951;0.27;2023-08-28T11:37:14+00:00
34952;0.53;2023-05-11T02:46:40+00:00
34954;0.42;2023-11-14T05:12:12+00:00
34967;0.89;2023-06-07T23:10:25+00:00
34972;0.12;2023-10-02T19:41:35+00:00
34974;0.09;2023-10-29T23:50:29+00:00
34975;0.62;2023-08-30T19:13:44+00:00
34977;0.18;2023-05-10T21:13:11+00:00
34993;0.06;2023-07-18T17:25:53+00:00
34994;0.94;2023-08-18T08:04:36+00:00
35010;0.11;2023-09-23T06:09:38+00:00
35011;0.47;2023-05-14T17:08:55+00:00
35016;0.2;2023-11-15T04:52:04+00:00
35024;0.38;2023-11-14T12:07:11+00:00
35028;0.08;2023-10-07T04:36:33+00:00
35049;0.04;2023-10-06T19:03:45+00:00
35051;0.3;2023-11-24T07:55:48+00:00
35053;0.24;2023-08-23T11:30:54+00:00
35062;0.43;2023-10-07T02:11:27+00:00
35064;0.32;2023-12-01T22:44:00+00:00
35065;0.57;2023-08-02T18:08:44+00:00
35066;0.04;2023-09-01T05:34:16+00:00
35071;0.3;2023-05-08T21:30:37+00:00
35072;0.25;2023-06-03T18:29:21+00:00
35073;0.26;2023-07-31T16:19:07+00:00
35085;0.57;2023-10-05T02:07:38+00:00
35094;0.65;2023-09-27T00:46:26+00:00
35096;0.54;2023-10-02T06:02:39+00:00
35099;0.2;2023-10-03T17:19:54+00:00
35109;0.25;2023-06-06T15:19:07+00:00
35112;0.16;2023-10-30T19:38:49+00:00
35113;0.11;2023-10-13T23:36:27+00:00
35116;0.14;2023-08-12T06:41:13+00:00
35117;0.55;2023-08-18T10:31:41+00:00
35120;0.64;2023-09-28T22:13:22+00:00
35125;0.09;2023-09-05T14:56:09+00:00
35127;0.43;2023-05-31T11:49:27+00:00
35130;0.07;2023-09-13T06:39:37+00:00
35135;0.01;2023-06-29T10:32:44+00:00
35153;0.06;2023-10-27T04:51:47+00:00
35156;0.06;2023-12-01T23:03:56+00:00
35159;0.45;2023-06-08T20:36:39+00:00
35167;0.83;2023-07-15T05:45:53+00:00
35168;0.18;2023-10-10T08:18:45+00:00
35169;0.73;2023-09-15T04:56:07+00:00
35171;0.6;2023-06-30T14:36:37+00:00
35173;0.79;2023-06-24T05:06:59+00:00
35186;0.04;2023-09-09T12:04:26+00:00
35203;0.07;2023-05-07T20:48:59+00:00
35204;0.45;2023-05-05T09:07:48+00:00
35208;0.39;2023-10-14T16:40:07+00:00
35213;0.29;2023-09-04T16:15:20+00:00
35220;0.03;2023-09-17T06:27:19+00:00
35225;1.13;2023-06-11T04:11:18+00:00
35227;0.76;2023-11-12T00:37:01+00:00
35228;0.48;2023-05-21T19:09:33+00:00
35236;0.13;2023-09-29T11:03:44+00:00
35238;0.58;2023-08-12T01:57:22+00:00
35240;0.07;2023-06-21T13:59:31+00:00
35246;0.56;2023-05-26T13:01:35+00:00
35249;0.59;2023-05-03T15:40:56+00:00
35255;0.11;2023-05-04T13:01:26+00:00
35264;1.0;2023-10-04T15:50:34+00:00
35271;0.34;2023-06-20T02:21:57+00:00
35276;0.23;2023-09-21T18:26:16+00:00
35277;0.45;2023-05-06T12:56:30+00:00
35283;0.67;2023-05-20T20:31:42+00:00
35284;0.03;2023-07-01T13:43:40+00:00
35288;0.98;2023-06-25T23:46:18+00:00
35293;0.68;2023-10-17T10:05:28+00:00
35296;0.39;2023-08-07T06:12:46+00:00
35297;0.59;2023-10-28T00:15:43+00:00
35310;0.04;2023-08-16T03:28:00+00:00
35311;0.09;2023-08-27T22:30:43+00:00
35314;0.13;2023-05-26T16:00:08+00:00
35315;0.32;2023-08-27T00:31:46+00:00
35318;0.21;2023-07-05T12:37:03+00:00
35323;0.49;2023-10-06T03:06:38+00:00
35330;0.14;2023-10-14T11:33:59+00:00
35331;0.0;2023-06-10T13:18:06+00:00
35347;0.09;2023-08-29T23:38:02+00:00
35348;0.05;2023-09-29T14:30:27+00:00
35356;0.48;2023-08-02T10:35:03+00:00
35366;0.23;2023-09-25T05:57:22+00:00
35370;0.19;2023-11-16T22:43:36+00:00
35376;0.13;2023-06-27T15:04:50+00:00
35387;0.36;2023-08-11T05:34:21+00:00
35388;0.35;2023-05-09T23:35:36+00:00
35389;0.31;2023-09-25T07:33:23+00:00
35392;0.13;2023-07-08T17:52:49+00:00
35393;0.22;2023-08-20T21:45:13+00:00
35396;0.68;2023-11-15T10:39:52+00:00
35411;0.3;2023-05-29T14:15:39+00:00
35414;0.21;2023-07-12T15:06:15+00:00
35422;0.1;2023-11-04T17:03:59+00:00
35423;0.06;2023-11-03T03:10:46+00:00
35439;0.2;2023-05-22T09:29:41+00:00
35445;0.22;2023-06-10T21:26:27+00:00
35449;0.12;2023-05-22T06:47:36+00:00
35451;0.14;2023-06-24T09:48:10+00:00
35462;0.28;2023-08-10T10:03:01+00:00
35476;0.02;2023-09-23T19:31:59+00:00
35480;0.8;2023-08-26T13:09:25+00:00
35482;0.16;2023-05-03T08:26:08+00:00
35490;0.61;2023-07-09T02:36:32+00:00
35496;0.26;2023-09-28T16:59:09+00:00
35498;0.58;2023-11-09T13:17:55+00:00
35499;0.83;2023-10-18T02:22:19+00:00
35502;0.3;2023-11-28T14:47:49+00:00
35504;0.09;2023-08-05T20:58:04+00:00
35506;0.01;2023-06-24T02:19:00+00:00
35512;0.57;2023-07-02T09:36:14+00:00
35515;0.41;2023-10-27T04:41:22+00:00
35519;0.44;2023-11-04T03:04:39+00:00
35520;0.03;2023-06-17T12:45:45+00:00
35522;0.13;2023-07-24T03:13:26+00:00
35524;0.49;2023-07-31T12:28:08+00:00
35528;0.81;2023-11-29T21:24:35+00:00
35540;0.31;2023-11-08T02:39:30+00:00
35548;0.7;2023-07-01T16:47:43+00:00
35551;0.1;2023-07-21T00:36:40+00:00
35560;0.17;2023-10-23T02:18:09+00:00
35568;0.03;2023-05-10T21:40:57+00:00
35570;0.06;2023-06-22T01:13:07+00:00
35574;0.32;2023-05-30T20:39:23+00:00
35577;0.75;2023-08-03T15:05:48+00:00
35581;0.09;2023-11-07T20:56:22+00:00
35590;0.07;2023-06-06T02:48:33+00:00
35597;0.57;2023-07-29T01:17:59+00:00
35603;0.04;2023-09-07T22:55:08+00:00
35604;0.06;2023-11-30T04:26:40+00:00
35605;0.38;2023-06-17T06:33:34+00:00
35610;0.18;2023-11-27T19:18:53+00:00
35613;0.21;2023-08-16T07:03:17+00:00
35614;0.16;2023-09-18T01:43:04+00:00
35620;0.41;2023-10-19T19:04:39+00:00
35621;0.29;2023-07-15T12:45:46+00:00
35629;0.75;2023-09-16T17:12:50+00:00
35631;0.45;2023-11-06T01:03:50+00:00
35635;0.83;2023-10-30T11:51:28+00:00
35642;0.05;2023-10-22T09:59:44+00:00
35656;1.07;2023-09-01T10:39:34+00:00
35658;0.09;2023-11-15T03:50:58+00:00
35665;0.46;2023-07-04T07:26:17+00:00
35667;0.26;2023-11-19T20:44:23+00:00
35675;0.88;2023-05-22T07:22:23+00:00
35677;0.76;2023-11-18T16:24:20+00:00
35681;0.86;2023-11-23T12:24:52+00:00
35686;1.08;2023-09-11T22:55:24+00:00
35695;0.03;2023-10-03T21:34:27+00:00
35715;0.1;2023-07-16T18:23:44+00:00
35727;0.65;2023-06-30T21:36:39+00:00
35735;0.54;2023-10-31T17:09:34+00:00
35737;0.96;2023-11-02T05:19:24+00:00
35745;0.18;2023-11-25T12:11:36+00:00
35747;0.91;2023-07-31T05:39:27+00:00
35748;0.08;2023-06-01T09:02:50+00:00
35750;0.23;2023-06-29T14:41:15+00:00
35769;0.52;2023-10-06T17:07:33+00:00
35772;0.22;2023-11-04T01:26:23+00:00
35779;0.24;2023-10-28T09:09:00+00:00
35785;0.15;2023-10-06T20:16:41+00:00
35787;0.19;2023-07-01T14:06:06+00:00
35798;0.03;2023-09-12T16:04:27+00:00
35804;0.25;2023-10-13T15:29:00+00:00
35816;0.42;2023-05-09T16:15:50+00:00
35817;0.04;2023-10-03T01:31:09+00:00
35822;0.75;2023-07-14T00:47:10+00:00
35823;0.17;2023-07-20T03:06:43+00:00
35826;0.8;2023-07-30T07:17:34+00:00
35829;0.04;2023-07-14T03:11:49+00:00
35831;0.15;2023-11-21T06:36:44+00:00
35833;0.53;2023-10-04T06:22:08+00:00
35836;0.17;2023-07-05T02:35:16+00:00
35840;0.1;2023-05-11T17:02:34+00:00
35847;0.46;2023-05-22T13:35:21+00:00
35856;0.33;2023-05-20T08:31:05+00:00
35864;0.78;2023-09-10T18:08:04+00:00
35879;0.12;2023-06-30T17:35:45+00:00
35882;0.32;2023-10-03T15:16:55+00:00
35890;0.36;2023-09-08T12:14:55+00:00
35892;0.42;2023-11-27T22:26:03+00:00
35894;0.81;2023-06-21T07:49:32+00:00
35899;0.8;2023-08-05T15:27:42+00:00
35900;0.4;2023-11-02T08:34:18+00:00
35902;0.84;2023-10-04T05:38:41+00:00
35913;0.36;2023-10-23T12:18:26+00:00
35918;0.12;2023-10-04T21:00:22+00:00
35923;0.84;2023-08-11T05:32:26+00:00
35929;0.53;2023-11-21T13:17:34+00:00
35940;0.72;2023-08-12T17:36:46+00:00
35942;0.22;2023-06-29T22:26:41+00:00
35954;0.2;2023-08-17T22:39:51+00:00
35961;0.42;2023-07-06T12:44:34+00:00
35962;0.54;2023-06-03T04:01:00+00:00
35973;0.26;2023-05-09T10:15:39+00:00
35975;0.39;2023-11-10T14:08:27+00:00
35980;0.65;2023-10-02T10:28:23+00:00
35994;0.48;2023-11-08T07:35:38+00:00
35997;0.57;2023-08-19T18:28:57+00:00
36014;0.47;2023-09-07T14:21:38+00:00
36019;0.15;2023-11-26T02:37:06+00:00
36024;0.62;2023-08-09T13:05:29+00:00
36030;0.02;2023-07-23T01:47:45+00:00
36040;0.01;2023-08-25T12:22:14+00:00
36051;0.55;2023-07-09T18:46:54+00:00
36064;0.28;2023-06-15T23:42:59+00:00
36065;0.43;2023-08-09T18:17:46+00:00
36070;0.24;2023-10-08T02:54:14+00:00
36087;0.08;2023-10-18T09:50:01+00:00
36091;0.12;2023-11-20T15:18:18+00:00
36097;0.05;2023-10-17T01:53:24+00:00
36103;0.16;2023-08-30T16:56:36+00:00
36112;0.06;2023-11-12T05:39:00+00:00
36116;0.07;2023-05-14T07:42:25+00:00
36123;0.12;2023-09-07T00:21:06+00:00
36137;0.06;2023-05-06T09:38:16+00:00
36151;0.08;2023-10-22T11:55:26+00:00
36152;0.12;2023-06-09T16:16:54+00:00
36156;0.27;2023-09-18T05:14:19+00:00
36159;0.29;2023-09-29T20:57:58+00:00
36165;0.17;2023-05-09T10:42:28+00:00
36167;0.58;2023-05-10T01:31:38+00:00
36175;0.72;2023-05-19T19:22:03+00:00
36177;0.67;2023-10-06T05:40:44+00:00
36182;0.49;2023-11-29T21:22:29+00:00
36183;0.04;2023-10-27T21:58:05+00:00
36185;0.12;2023-06-08T00:53:51+00:00
36190;0.48;2023-05-17T05:11:26+00:00
36196;0.15;2023-06-16T07:45:26+00:00
36208;0.71;2023-11-29T06:38:36+00:00
36209;0.03;2023-09-06T23:02:26+00:00
36210;0.0;2023-07-05T18:09:20+00:00
36211;0.07;2023-11-19T18:53:53+00:00
36220;0.0;2023-07-08T11:38:50+00:00
36232;0.08;2023-06-09T05:14:03+00:00
36236;0.54;2023-07-13T03:40:34+00:00
36237;0.7;2023-07-08T07:50:14+00:00
36238;0.2;2023-05-16T16:55:49+00:00
36260;0.38;2023-07-14T06:48:25+00:00
36262;0.27;2023-10-23T23:55:10+00:00
36266;0.24;2023-05-01T17:06:15+00:00
36273;0.46;2023-06-24T08:34:09+00:00
36287;0.54;2023-05-06T12:31:57+00:00
36289;0.5;2023-05-14T02:22:54+00:00
36290;0.59;2023-11-18T01:16:13+00:00
36295;0.74;2023-05-12T03:47:52+00:00
36312;0.8;2023-05-07T16:18:47+00:00
36314;0.07;2023-09-26T14:08:32+00:00
36319;0.16;2023-06-26T08:26:16+00:00
36325;0.24;2023-10-06T23:33:57+00:00
36341;0.33;2023-11-22T00:23:15+00:00
36342;0.29;2023-09-08T01:39:11+00:00
36345;0.94;2023-11-10T02:44:20+00:00
36346;0.44;2023-10-31T17:11:10+00:00
36350;0.58;2023-06-14T15:09:34+00:00
36353;0.03;2023-05-08T07:48:06+00:00
36358;0.03;2023-11-02T03:07:55+00:00
36359;1.1;2023-07-14T04:29:18+00:00
36360;0.89;2023-09-20T20:53:58+00:00
36369;0.07;2023-11-23T21:38:38+00:00
36379;0.32;2023-05-11T07:05:15+00:00
36383;0.34;2023-10-19T12:41:30+00:00
36385;0.94;2023-07-01T18:28:35+00:00
36386;0.02;2023-06-15T20:03:45+00:00
36389;0.2;2023-08-29T20:39:50+00:00
36390;0.34;2023-08-28T00:34:17+00:00
36393;0.05;2023-06-18T23:07:50+00:00
36394;0.22;2023-10-12T23:53:14+00:00
36399;0.25;2023-09-21T00:26:10+00:00
36401;0.4;2023-09-22T11:46:47+00:00
36406;0.06;2023-12-01T21:12:21+00:00
36409;0.47;2023-09-02T20:48:06+00:00
36410;0.2;2023-10-28T04:38:06+00:00
36412;0.51;2023-05-28T11:41:21+00:00
36413;0.4;2023-09-01T16:12:28+00:00
36425;0.01;2023-11-07T20:06:34+00:00
36426;0.11;2023-06-22T05:10:42+00:00
36430;0.56;2023-06-10T15:38:40+00:00
36436;0.81;2023-05-05T15:03:18+00:00
36444;0.04;2023-08-12T09:04:03+00:00
36445;0.18;2023-05-20T13:46:10+00:00
36446;0.65;2023-10-24T23:44:22+00:00
36456;0.74;2023-07-18T08:57:06+00:00
36457;0.91;2023-10-04T13:45:57+00:00
36463;0.55;2023-10-08T08:10:41+00:00
36465;0.32;2023-07-16T15:31:42+00:00
36466;0.31;2023-10-12T13:20:35+00:00
36483;0.08;2023-05-23T13:07:31+00:00
36491;0.28;2023-07-14T00:08:14+00:00
36492;0.07;2023-09-15T13:54:17+00:00
36495;0.49;2023-07-06T08:31:04+00:00
36499;0.17;2023-09-04T08:39:20+00:00
36502;0.44;2023-08-31T07:12:15+00:00
36504;0.96;2023-06-07T03:14:27+00:00
36506;0.31;2023-07-13T20:21:10+00:00
36512;0.46;2023-05-07T14:38:14+00:00
36516;0.65;2023-07-13T23:41:33+00:00
36519;0.27;2023-10-23T23:27:15+00:00
36523;0.46;2023-08-12T12:34:08+00:00
36533;0.52;2023-09-04T22:44:29+00:00
36536;0.75;2023-09-08T05:14:47+00:00
36537;0.2;2023-07-21T19:25:15+00:00
36560;0.85;2023-05-06T04:09:02+00:00
36575;0.21;2023-09-18T03:06:19+00:00
36580;0.95;2023-06-25T19:03:06+00:00
36583;0.74;2023-12-01T17:04:09+00:00
36588;0.31;2023-06-09T09:39:57+00:00
36590;0.23;2023-11-01T11:17:48+00:00
36597;0.16;2023-11-25T01:35:20+00:00
36599;0.05;2023-10-12T00:32:10+00:00
36602;0.2;2023-06-10T05:42:38+00:00
36606;0.22;2023-09-07T18:57:58+00:00
36610;0.23;2023-10-08T12:02:15+00:00
36619;0.12;2023-09-29T11:14:57+00:00
36620;0.41;2023-11-23T10:15:35+00:00
36622;0.55;2023-09-13T00:39:03+00:00
36623;0.07;2023-05-26T06:23:25+00:00
36625;0.16;2023-09-09T05:28:09+00:00
36627;0.58;2023-06-04T23:01:44+00:00
36631;0.27;2023-07-21T10:00:44+00:00
36634;0.18;2023-07-16T15:36:40+00:00
36636;0.06;2023-08-08T03:10:34+00:00
36637;0.11;2023-09-17T11:58:56+00:00
36640;0.55;2023-10-01T22:13:07+00:00
36644;0.27;2023-05-23T14:53:24+00:00
36650;0.61;2023-07-10T20:40:34+00:00
36657;0.81;2023-08-02T03:32:46+00:00
36659;0.1;2023-05-11T03:31:13+00:00
36674;0.22;2023-07-24T05:09:56+00:00
36676;0.56;2023-08-12T06:38:02+00:00
36678;0.35;2023-08-24T21:42:01+00:00
36679;0.51;2023-07-24T21:42:29+00:00
36692;0.26;2023-07-08T08:41:58+00:00
36696;0.62;2023-07-09T12:09:29+00:00
36699;0.49;2023-09-08T20:24:42+00:00
36700;0.2;2023-09-25T14:26:37+00:00
36702;0.46;2023-07-31T22:23:18+00:00
36705;0.29;2023-10-26T12:32:26+00:00
36710;0.21;2023-06-19T18:40:52+00:00
36712;0.09;2023-08-24T18:30:19+00:00
36713;0.24;2023-11-29T03:50:16+00:00
36715;1.07;2023-09-19T01:29:30+00:00
36716;0.0;2023-06-03T20:15:53+00:00
36717;0.29;2023-08-21T11:26:34+00:00
36729;0.2;2023-08-23T16:21:22+00:00
36734;0.37;2023-06-30T20:19:40+00:00
36743;0.5;2023-08-08T16:42:07+00:00
36746;0.37;2023-09-22T22:34:43+00:00
36749;0.17;2023-06-01T19:59:37+00:00
36750;0.5;2023-07-30T01:34:44+00:00
36753;0.38;2023-06-16T14:10:02+00:00
36755;0.57;2023-09-19T00:28:35+00:00
36762;0.13;2023-06-18T11:49:58+00:00
36783;0.56;2023-09-20T02:41:59+00:00
36791;0.06;2023-08-16T06:33:57+00:00
36792;0.96;2023-07-31T10:56:20+00:00
36797;0.13;2023-10-11T17:04:58+00:00
36798;0.09;2023-06-16T03:29:49+00:00
36799;0.7;2023-05-30T01:02:18+00:00
36802;0.2;2023-07-25T04:14:35+00:00
36819;0.33;2023-10-11T07:29:13+00:00
36828;0.11;2023-11-22T07:22:13+00:00
36832;0.72;2023-07-01T01:24:22+00:00
36843;0.28;2023-10-16T02:14:51+00:00
36846;0.43;2023-07-13T22:25:35+00:00
36849;0.61;2023-10-19T05:40:01+00:00
36861;0.19;2023-08-17T11:02:38+00:00
36862;1.1;2023-07-27T04:56:35+00:00
36869;0.78;2023-09-15T20:15:40+00:00
36870;0.53;2023-08-10T10:05:28+00:00
36876;0.39;2023-05-05T13:49:57+00:00
36878;0.09;2023-11-18T21:29:57+00:00
36879;0.43;2023-08-15T18:47:03+00:00
36881;0.08;2023-07-09T00:09:22+00:00
36887;0.86;2023-05-28T11:35:30+00:00
36889;0.31;2023-10-12T16:11:15+00:00
36894;0.78;2023-06-02T06:43:08+00:00
36895;0.39;2023-08-20T04:06:52+00:00
36897;0.11;2023-08-30T06:53:17+00:00
36901;0.03;2023-08-12T01:14:03+00:00
36905;0.89;2023-09-24T01:42:03+00:00
36907;0.17;2023-07-23T00:32:09+00:00
36909;0.13;2023-08-08T09:40:53+00:00
36912;0.65;2023-09-08T22:11:37+00:00
36915;0.7;2023-06-20T23:18:26+00:00
36922;0.23;2023-08-03T22:05:20+00:00
36937;0.3;2023-06-13T10:30:46+00:00
36941;0.41;2023-07-25T11:57:45+00:00
36953;0.21;2023-09-08T13:47:18+00:00
36956;0.3;2023-09-26T05:44:53+00:00
36957;0.36;2023-06-21T17:06:28+00:00
36958;0.28;2023-08-16T04:44:59+00:00
36972;0.1;2023-11-25T00:45:58+00:00
36978;0.02;2023-11-11T16:02:42+00:00
36985;0.29;2023-11-24T03:44:54+00:00
36992;0.16;2023-07-25T20:40:54+00:00
36993;0.64;2023-09-28T01:31:03+00:00
36998;0.15;2023-07-11T23:55:23+00:00
36999;0.07;2023-08-25T23:41:06+00:00
37000;0.36;2023-10-17T06:33:05+00:00
37005;0.57;2023-10-20T18:31:48+00:00
37007;0.1;2023-06-09T04:55:55+00:00
37009;0.19;2023-10-10T07:47:25+00:00
37027;0.19;2023-10-16T13:57:52+00:00
37032;0.11;2023-08-18T12:53:22+00:00
37036;0.1;2023-05-05T18:21:11+00:00
37037;0.07;2023-06-19T16:14:51+00:00
37045;0.46;2023-11-03T16:54:21+00:00
37048;0.27;2023-09-20T04:50:27+00:00
37050;0.22;2023-10-11T06:59:52+00:00
37051;0.2;2023-09-30T01:14:59+00:00
37054;0.07;2023-05-03T09:40:41+00:00
37056;0.31;2023-05-06T00:41:19+00:00
37061;0.23;2023-06-09T19:46:30+00:00
37078;0.82;2023-09-02T16:22:18+00:00
37080;0.4;2023-11-23T12:41:12+00:00
37086;0.22;2023-11-06T09:56:19+00:00
37089;0.01;2023-08-01T10:25:06+00:00
37100;0.44;2023-11-02T20:38:43+00:00
37106;0.26;2023-11-03T04:20:11+00:00
37117;0.2;2023-10-02T13:32:56+00:00
37125;0.57;2023-06-21T10:55:13+00:00
37127;0.2;2023-07-20T15:12:01+00:00
37129;0.2;2023-09-05T02:59:11+00:00
37135;0.32;2023-07-31T00:26:07+00:00
37137;0.4;2023-10-05T06:39:45+00:00
37152;0.29;2023-08-06T08:42:40+00:00
37161;0.67;2023-05-19T15:50:33+00:00
37164;0.02;2023-11-15T19:13:16+00:00
37168;0.22;2023-07-15T23:32:54+00:00
37169;0.2;2023-11-20T17:46:57+00:00
37184;1.02;2023-11-23T16:21:29+00:00
37186;0.02;2023-10-19T13:05:32+00:00
37200;0.27;2023-10-28T20:20:44+00:00
37210;0.47;2023-11-24T21:07:30+00:00
37217;0.36;2023-07-21T10:11:05+00:00
37220;0.04;2023-07-02T05:04:18+00:00
37221;0.2;2023-08-13T04:27:08+00:00
37222;0.44;2023-10-30T18:08:13+00:00
37224;0.1;2023-05-29T02:29:57+00:00
37228;0.14;2023-06-24T06:54:00+00:00
37230;0.17;2023-06-24T12:40:56+00:00
37233;0.8;2023-10-29T03:00:59+00:00
37237;0.33;2023-06-26T00:36:42+00:00
37239;0.08;2023-07-08T18:53:44+00:00
37246;0.46;2023-11-15T07:15:30+00:00
37252;0.3;2023-11-05T05:01:40+00:00
37255;0.57;2023-09-11T23:25:24+00:00
37258;0.28;2023-06-05T12:39:37+00:00
37261;0.28;2023-06-24T06:21:38+00:00
37267;0.71;2023-09-01T15:52:58+00:00
37268;0.77;2023-06-14T05:21:03+00:00
37269;0.0;2023-08-18T20:02:55+00:00
37270;0.06;2023-06-10T20:50:22+00:00
37275;0.26;2023-07-20T08:45:49+00:00
37287;0.29;2023-06-08T23:55:16+00:00
37288;0.09;2023-07-29T17:49:37+00:00
37294;0.28;2023-11-01T01:35:49+00:00
37302;0.37;2023-06-24T06:33:39+00:00
37305;0.66;2023-08-24T14:06:16+00:00
37312;0.23;2023-05-08T06:50:59+00:00
37316;0.29;2023-09-21T11:29:34+00:00
37320;0.19;2023-07-08T15:48:25+00:00
37325;1.07;2023-09-10T02:08:49+00:00
37332;0.24;2023-05-15T11:54:40+00:00
37333;0.35;2023-08-13T17:55:13+00:00
37339;0.37;2023-10-03T07:39:16+00:00
37340;0.27;2023-06-25T01:16:06+00:00
37346;0.1;2023-07-07T11:23:49+00:00
37352;0.16;2023-07-19T23:46:16+00:00
37357;0.45;2023-06-26T15:48:14+00:00
37360;0.37;2023-06-28T11:31:13+00:00
37366;0.08;2023-08-31T19:33:07+00:00
37372;0.57;2023-05-12T04:30:26+00:00
37385;0.03;2023-10-08T04:07:52+00:00
37395;0.26;2023-07-20T23:42:50+00:00
